"","revenue","cost.price","material.expenditures","labor.expenses","labor.costs","social.taxes","depreciation","other.expenditures","selling.expenses","management.expenses","full.cost.price","Income","other.i.e","net.profit","assets","capital.assets","fixed.assets","intangible.assets","current.assets","stock","raw.materials","unfinished.production","receivables","accounts.payable","cash","mobile.working.capital","short.term.investments","VAT.purchased","short.term.receivables","working.capital","charter.capital","short.term.liabilities","long.term.liabilities","borrowed.capital","revenue.of.the.future.periods","future.expenses","Dso","DSp","DSv","dDS","tax.on.profits","VAT","Social.tax","sector"
"1551","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.004","0.003","0.003","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.002","0.000","0.000","0.000","0.000"
"1552","0.004","0.003","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.003","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1553","0.003","0.002","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.004","0.002","0.003","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1554","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.003","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.004","0.000","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1555","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.004","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.004","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.002","0.000","0.000","0.000","0.000"
"1556","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.004","0.001","0.000","0.000","0.004","0.003","0.003","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.002","0.000","0.000","0.000","0.000"
"1557","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.004","0.003","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.001","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1558","0.003","0.002","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.004","0.003","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1559","0.003","0.002","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.005","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.001","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1560","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.004","0.003","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.001","0.000","0.000"
"1561","0.003","0.003","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.004","0.001","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1562","0.002","0.003","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1563","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.001","0.002","0.001","0.000","0.000","0.003","0.003","0.002","0.000","0.002","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.004","0.000","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1564","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.004","0.002","0.003","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.001","0.000","0.000","0.000","0.004","0.001","0.002","0.000","0.000","0.000","0.000"
"1565","0.002","0.002","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.004","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.002","0.000","0.000","0.000","0.000"
"1566","0.004","0.002","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.003","0.002","0.003","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.002","0.000","0.000","0.000","0.000"
"1567","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.001","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.002","0.000","0.000","0.000","0.000"
"1568","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.004","0.003","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.002","0.000","0.000","0.000","0.000"
"1569","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.004","0.002","0.003","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.002","0.000","0.000","0.000","0.000"
"1570","0.003","0.002","0.000","0.001","0.000","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.003","0.003","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.004","0.000","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1571","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.003","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.001","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.002","0.000","0.000","0.000","0.000"
"1572","0.003","0.002","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.004","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.001","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1573","0.004","0.002","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.004","0.003","0.002","0.000","0.002","0.001","0.001","0.000","0.000","0.001","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1574","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.002","0.003","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.002","0.000","0.000","0.000","0.000"
"1575","0.003","0.002","0.000","0.001","0.000","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.003","0.003","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.001","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.000","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1576","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.003","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.004","0.000","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1577","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.003","0.003","0.003","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1578","0.002","0.002","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.004","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.001","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1579","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.000","0.003","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1580","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.003","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.001","0.000","0.000","0.000","0.000"
"1581","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.004","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1582","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.004","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.001","0.000","0.001","0.000","0.000","0.000","0.001","0.004","0.000","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1583","0.003","0.002","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.004","0.003","0.002","0.000","0.002","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.001","0.000","0.000","0.000","0.000"
"1584","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.005","0.002","0.002","0.000","0.001","0.002","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1585","0.003","0.002","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.004","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.004","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1586","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.004","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.004","0.000","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.001","0.000","0.000","0.000","0.000"
"1587","0.002","0.001","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.004","0.003","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.000","0.003","0.000","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1588","0.003","0.002","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.004","0.003","0.003","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.002","0.000","0.000","0.000","0.000"
"1589","0.003","0.002","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.003","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.002","0.000","0.000","0.000","0.000"
"1590","0.004","0.002","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1591","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.004","0.002","0.003","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1592","0.003","0.002","0.000","0.001","0.000","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.004","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1593","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.003","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1594","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.000","0.004","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.001","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.001","0.000","0.000","0.000","0.004","0.001","0.002","0.000","0.000","0.000","0.000"
"1595","0.003","0.002","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.004","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1596","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.004","0.003","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.004","0.000","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1597","0.004","0.002","0.001","0.001","0.000","0.000","0.001","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.003","0.002","0.003","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.002","0.000","0.000","0.000","0.000"
"1598","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.004","0.003","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1599","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.004","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.002","0.000","0.000","0.000","0.000"
"1600","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.004","0.002","0.003","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.004","0.000","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.003","0.000","0.000","0.000","0.000"
"1601","0.003","0.002","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.004","0.003","0.003","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1602","0.004","0.002","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.003","0.003","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1603","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.003","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1604","0.002","0.001","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.003","0.003","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1605","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.003","0.003","0.002","0.000","0.002","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1606","0.004","0.002","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.004","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.002","0.000","0.000","0.000","0.000"
"1607","0.003","0.002","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.004","0.003","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.004","0.000","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1608","0.002","0.002","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.004","0.002","0.003","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.004","0.001","0.000","0.000","0.000","0.000","0.000","0.004","0.001","0.002","0.000","0.000","0.000","0.000"
"1609","0.002","0.002","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.002","0.003","0.000","0.002","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1610","0.003","0.002","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.004","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.002","0.000","0.000","0.000","0.000"
"1611","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.003","0.003","0.003","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1612","0.003","0.001","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.004","0.003","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1613","0.003","0.002","0.000","0.001","0.000","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.004","0.002","0.003","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1614","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.004","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.004","0.000","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1615","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.003","0.002","0.000","0.002","0.001","0.001","0.000","0.000","0.001","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.002","0.000","0.000","0.000","0.000"
"1616","0.003","0.002","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.004","0.002","0.003","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.002","0.000","0.000","0.000","0.000"
"1617","0.003","0.002","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.002","0.000","0.000","0.003","0.003","0.002","0.000","0.002","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.002","0.000","0.000","0.000","0.000"
"1618","0.004","0.002","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.000","0.004","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1619","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.004","0.001","0.000","0.000","0.004","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.001","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1620","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.003","0.002","0.003","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.002","0.000","0.000","0.000","0.000"
"1621","0.003","0.001","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.004","0.002","0.003","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.002","0.000","0.000","0.000","0.000"
"1622","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.004","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.001","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.000","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
"1623","0.004","0.002","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.000","0.005","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.002","0.000","0.000","0.000","0.000"
"1624","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.002","0.002","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.002","0.000","0.000","0.000","0.000"
"1625","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.000","0.003","0.003","0.002","0.000","0.002","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.002","0.000","0.000","0.000","0.000"
